,회사명,거래소코드,회계년도,상장폐지일,업종코드,산업코드,산업명,소속코드
91,(주)대창솔루션,96350,2005/12,,1,32501,  금속가공제품 제조업; 기계 및 가구 제외,5
92,(주)대창스틸,140520,2005/12,,1,32401,  1차 금속 제조업,5
93,(주)대한항공,3490,2005/12,,1,85101,  항공 운송업,1
94,(주)대현,16090,2005/12,,1,31401,"  의복, 의복 액세서리 및 모피제품 제조업",1
95,(주)대호에이엘,69460,2005/12,,1,32402,  1차 금속 제조업,1
96,(주)대호특수강,21040,2005/12,,1,32401,  1차 금속 제조업,5
97,(주)더존비즈온,12510,2005/12,,1,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",1
98,(주)더코디,224060,2005/12,,1,32902,  기타 기계 및 장비 제조업,5
99,(주)덕성,4830,2005/12,,1,32202,  고무 및 플라스틱제품 제조업,1
100,(주)덕신하우징,90410,2005/12,,1,32501,  금속가공제품 제조업; 기계 및 가구 제외,5
101,(주)덴티움,145720,2005/12,,1,32701,"  의료, 정밀, 광학기기 및 시계 제조업",1
102,(주)도화엔지니어링,2150,2005/12,,1,137201,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",1
103,(주)동구바이오제약,6620,2005/12,,1,32102,  의료용 물질 및 의약품 제조업,5
104,(주)동국알앤에스,75970,2005/12,,1,32309,  비금속 광물제품 제조업,5
105,(주)동국에스엔씨,100130,2005/12,,1,32501,  금속가공제품 제조업; 기계 및 가구 제외,5
106,(주)동남합성,23450,2005/12,,1,32001,  화학물질 및 화학제품 제조업; 의약품 제외,1
107,(주)동방,4140,2005/12,,1,85209,  창고 및 운송관련 서비스업,1
108,(주)동방선기,99410,2005/12,,1,33101,  기타 운송장비 제조업,5
109,(주)동방아그로,7590,2005/12,,1,32003,  화학물질 및 화학제품 제조업; 의약품 제외,1
110,(주)동서,26960,2005/12,,1,74603,  도매 및 상품 중개업,1
111,(주)동성화인텍,33500,2005/12,,1,32001,  화학물질 및 화학제품 제조업; 의약품 제외,5
112,(주)동아엘텍,88130,2005/12,,1,32902,  기타 기계 및 장비 제조업,5
113,(주)동아지질,28100,2005/12,,1,64201,  전문직별 공사업,1
114,(주)동양,1520,2005/12,,1,32303,  비금속 광물제품 제조업,1
115,(주)동양고속,84670,2005/12,,1,84902,  육상운송 및 파이프라인 운송업,1
116,(주)동양에스텍,60380,2005/12,,1,32401,  1차 금속 제조업,5
117,(주)동우팜투테이블,88910,2005/12,,1,31001,  식료품 제조업,5
118,(주)동원개발,13120,2005/12,,1,64101,  종합 건설업,5
119,(주)동원에프앤비,49770,2005/12,,1,31007,  식료품 제조업,1
120,(주)동일기연,32960,2005/12,,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
121,(주)동진쎄미켐,5290,2005/12,,1,32001,  화학물질 및 화학제품 제조업; 의약품 제외,5
122,(주)두산,150,2005/12,,1,137105,  전문 서비스업,1
123,(주)두올,16740,2005/12,,1,33003,  자동차 및 트레일러 제조업,1
124,(주)듀오백,73190,2005/12,,1,33201,  가구 제조업,5
125,(주)드래곤플라이,30350,2005/12,,1,105802,  출판업,5
126,(주)드림어스컴퍼니,60570,2005/12,,1,106301,  정보서비스업,5
127,(주)드림텍,192650,2005/12,,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1
128,(주)디모아,16670,2005/12,,1,74607,  도매 및 상품 중개업,5
129,(주)디비아이엔씨,12030,2005/12,,1,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",1
130,(주)디스플레이테크,66670,2005/12,,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
131,(주)디아이,3160,2005/12,,1,32702,"  의료, 정밀, 광학기기 및 시계 제조업",1
132,(주)디아이씨,92200,2005/12,,1,33003,  자동차 및 트레일러 제조업,1
133,(주)디알비동일,4840,2005/12,,1,32201,  고무 및 플라스틱제품 제조업,1
134,(주)디에스이엔,65150,2005/12,,1,74603,  도매 및 상품 중개업,5
135,(주)디에스케이,109740,2005/12,,1,32902,  기타 기계 및 장비 제조업,5
136,(주)디에이치오토웨어,25440,2005/12,,1,32605,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
137,(주)디에이피,66900,2005/12,,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
138,(주)디엔에프,92070,2005/12,,1,32004,  화학물질 및 화학제품 제조업; 의약품 제외,5
139,(주)디엔오토모티브,7340,2005/12,,1,32802,  전기장비 제조업,1
140,(주)디엠에스,68790,2005/12,,1,32902,  기타 기계 및 장비 제조업,5
141,(주)디오,39840,2005/12,,1,32701,"  의료, 정밀, 광학기기 및 시계 제조업",5
142,(주)디이엔티,79810,2005/12,,1,32902,  기타 기계 및 장비 제조업,5
143,(주)디지아이,43360,2005/12,,1,32603,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
144,(주)디지털대성,68930,2005/12,,1,168505,  교육 서비스업,5
145,(주)디지틀조선일보,33130,2005/12,,1,106301,  정보서비스업,5
146,(주)라이온켐텍,171120,2005/12,,1,32004,  화학물질 및 화학제품 제조업; 의약품 제외,5
147,(주)라이트론,69540,2005/12,,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
148,(주)레드캡투어,38390,2005/12,,1,147502,  사업지원 서비스업,5
149,(주)로보스타,90360,2005/12,,1,32902,  기타 기계 및 장비 제조업,5
150,(주)로지시스,67730,2005/12,,1,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",5
151,(주)루멘스,38060,2005/12,,1,32601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
152,(주)룽투코리아,60240,2005/12,,1,105802,  출판업,5
153,(주)리노스,39980,2005/12,,1,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",5
154,(주)리더스코스메틱,16100,2005/12,,1,32004,  화학물질 및 화학제품 제조업; 의약품 제외,5
155,(주)리드코프,12700,2005/12,,1,74607,  도매 및 상품 중개업,5
156,(주)리튬포어스,73570,2005/12,,1,33309,  기타 제품 제조업,5
157,(주)링네트,42500,2005/12,,1,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",5
158,(주)마니커,27740,2005/12,,1,31001,  식료품 제조업,1
159,(주)마이크로컨텍솔루션,98120,2005/12,,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
160,(주)마크로젠,38290,2005/06,,1,137309,"  기타 전문, 과학 및 기술 서비스업",5
161,(주)머큐리,100590,2005/12,,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
162,(주)메디아나,41920,2005/12,,1,32701,"  의료, 정밀, 광학기기 및 시계 제조업",5
163,(주)메디콕스,54180,2005/12,,1,33101,  기타 운송장비 제조업,5
164,(주)메디톡스,86900,2005/12,,1,32101,  의료용 물질 및 의약품 제조업,5
165,(주)메디프론디비티,65650,2005/12,,1,74605,  도매 및 상품 중개업,5
166,(주)메타랩스,90370,2005/12,,1,31401,"  의복, 의복 액세서리 및 모피제품 제조업",1
167,(주)메타바이오메드,59210,2005/12,,1,32103,  의료용 물질 및 의약품 제조업,5
168,(주)멕아이씨에스,58110,2005/12,,1,32701,"  의료, 정밀, 광학기기 및 시계 제조업",5
169,(주)모나리자,12690,2005/12,,1,31709,"  펄프, 종이 및 종이제품 제조업",1
170,(주)모나미,5360,2005/12,,1,74604,  도매 및 상품 중개업,1
171,(주)모다이노칩,80420,2005/12,,1,74704,  소매업; 자동차 제외,5
172,(주)모두투어네트워크,80160,2005/12,,1,147502,  사업지원 서비스업,5
173,(주)모베이스,101330,2005/12,,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
174,(주)모베이스전자,12860,2005/12,,1,33003,  자동차 및 트레일러 제조업,5
175,(주)모아텍,33200,2005/12,,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
176,(주)모토닉,9680,2005/12,,1,33003,  자동차 및 트레일러 제조업,1
177,(주)모헨즈,6920,2005/12,,1,32303,  비금속 광물제품 제조업,5
178,(주)무궁화인포메이션테크놀로지,38340,2005/12,,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",6
179,(주)무학,33920,2005/12,,1,31101,  음료 제조업,1
180,(주)미래아이앤지,7120,2005/12,,1,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",1
181,(주)미래컴퍼니,49950,2005/12,,1,32902,  기타 기계 및 장비 제조업,5
182,(주)미코,59090,2005/12,,1,32601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
183,(주)바른손,18700,2005/03,,1,74604,  도매 및 상품 중개업,5
184,(주)바른손이앤에이,35620,2005/12,,1,105901,  영상ㆍ오디오 기록물 제작 및 배급업,5
185,(주)바이넥스,53030,2005/12,,1,32102,  의료용 물질 및 의약품 제조업,5
186,(주)바이브컴퍼니,301300,2005/12,,1,105802,  출판업,5
187,(주)바이오니아,64550,2005/12,,1,32103,  의료용 물질 및 의약품 제조업,5
188,(주)바이오스마트,38460,2005/12,,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
189,(주)바이오톡스텍,86040,2005/12,,1,137001,  연구개발업,5
190,(주)바텍,43150,2005/12,,1,32701,"  의료, 정밀, 광학기기 및 시계 제조업",5
191,(주)방림,3610,2005/09,,1,31302,  섬유제품 제조업; 의복제외,1
192,(주)백금티앤에이,46310,2005/12,,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
193,(주)백산,35150,2005/12,,1,32202,  고무 및 플라스틱제품 제조업,1
194,(주)버킷스튜디오,66410,2005/12,,1,106102,  우편 및 통신업,6
195,(주)벽산,7210,2005/12,,1,32309,  비금속 광물제품 제조업,1
196,(주)보락,2760,2005/12,,1,32004,  화학물질 및 화학제품 제조업; 의약품 제외,1
197,(주)보령,3850,2005/12,,1,32102,  의료용 물질 및 의약품 제조업,1
198,(주)부-스타,8470,2005/12,,1,32501,  금속가공제품 제조업; 기계 및 가구 제외,5
199,(주)부방,14470,2005/06,,1,126801,  부동산업,5
200,(주)브리지텍,64480,2005/12,,1,105802,  출판업,5
201,(주)브이티지엠피,18290,2005/09,,1,32004,  화학물질 및 화학제품 제조업; 의약품 제외,5
202,(주)블레이드엔터테인먼트,44480,2005/12,,1,32201,  고무 및 플라스틱제품 제조업,5
203,(주)블루콤,33560,2005/12,,1,32605,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
204,(주)비보존제약,82800,2005/12,,1,32102,  의료용 물질 및 의약품 제조업,5
205,(주)비비안,2070,2005/06,,1,31401,"  의복, 의복 액세서리 및 모피제품 제조업",1
206,(주)비상교육,100220,2005/12,,1,105801,  출판업,1
207,(주)비씨월드제약,200780,2005/12,,1,32102,  의료용 물질 및 의약품 제조업,5
208,(주)비에이치,90460,2005/12,,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1
209,(주)비엘팜텍,65170,2005/12,,1,74603,  도매 및 상품 중개업,5
210,(주)비엠티,86670,2005/12,,1,32901,  기타 기계 및 장비 제조업,5
211,(주)비와이씨,1460,2005/12,,1,31401,"  의복, 의복 액세서리 및 모피제품 제조업",1
212,(주)비지에프,27410,2005/12,,1,137105,  전문 서비스업,1
213,(주)비츠로셀,82920,2005/12,,1,32802,  전기장비 제조업,5
214,(주)비츠로시스,54220,2005/12,,1,32801,  전기장비 제조업,5
215,(주)비츠로테크,42370,2005/12,,1,137105,  전문 서비스업,5
216,(주)비케이홀딩스,50090,2005/12,,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
217,(주)비트컴퓨터,32850,2005/12,,1,105802,  출판업,5
218,(주)빅솔론,93190,2005/12,,1,32603,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
219,(주)빅텍,65450,2005/12,,1,32702,"  의료, 정밀, 광학기기 및 시계 제조업",5
220,(주)빙그레,5180,2005/12,,1,31005,  식료품 제조업,1
221,(주)사조대림,3960,2005/03,,1,31002,  식료품 제조업,1
222,(주)사조오양,6090,2005/03,,1,31002,  식료품 제조업,1
223,(주)삼보판지,23600,2005/12,,1,31701,"  펄프, 종이 및 종이제품 제조업",5
224,(주)삼성출판사,68290,2005/12,,1,105801,  출판업,1
225,(주)삼양홀딩스,70,2005/12,,1,137105,  전문 서비스업,1
226,(주)삼에스코리아,60310,2005/03,,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
227,(주)삼영,3720,2005/12,,1,32202,  고무 및 플라스틱제품 제조업,1
228,(주)삼영에스앤씨,361670,2005/12,,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
229,(주)삼원강재,23000,2005/12,,1,33003,  자동차 및 트레일러 제조업,1
230,(주)삼익악기,2450,2005/12,,1,33302,  기타 제품 제조업,1
231,(주)삼일,32280,2005/12,,1,84903,  육상운송 및 파이프라인 운송업,5
232,(주)삼일기업공사,2290,2005/12,,1,64101,  종합 건설업,5
233,(주)삼일씨엔에스,4440,2005/12,,1,32303,  비금속 광물제품 제조업,1
234,(주)삼진,32750,2005/12,,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
235,(주)삼진엘앤디,54090,2005/12,,1,33309,  기타 제품 제조업,5
236,(주)삼천리,4690,2005/12,,1,43502,"  전기, 가스, 증기 및 공기조절 공급업",1
237,(주)삼표시멘트,38500,2005/12,,1,32309,  비금속 광물제품 제조업,5
238,(주)삼화네트웍스,46390,2005/12,,1,105901,  영상ㆍ오디오 기록물 제작 및 배급업,5
239,(주)상보,27580,2005/12,,1,32202,  고무 및 플라스틱제품 제조업,5
240,(주)상상인,38540,2005/12,,1,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",5
241,(주)상아프론테크,89980,2005/12,,1,32202,  고무 및 플라스틱제품 제조업,5
242,(주)상지카일룸,42940,2005/12,,1,64101,  종합 건설업,5
243,(주)새로닉스,42600,2005/12,,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
244,(주)서린바이오사이언스,38070,2005/12,,1,74607,  도매 및 상품 중개업,5
245,(주)서부티엔디,6730,2005/12,,1,95501,  숙박업,5
246,(주)서산,79650,2005/12,,1,32303,  비금속 광물제품 제조업,5
247,(주)서연,7860,2005/12,,1,137105,  전문 서비스업,1
248,(주)서연탑메탈,19770,2005/12,,1,32902,  기타 기계 및 장비 제조업,5
249,(주)서울리거,43710,2005/12,,1,74607,  도매 및 상품 중개업,5
250,(주)서울옥션,63170,2005/12,,1,74601,  도매 및 상품 중개업,5
251,(주)서울제약,18680,2005/12,,1,32102,  의료용 물질 및 의약품 제조업,5
252,(주)서원,21050,2005/12,,1,32403,  1차 금속 제조업,1
253,(주)서원인텍,93920,2005/12,,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
254,(주)서한,11370,2005/12,,1,64101,  종합 건설업,5
255,(주)서흥,8490,2005/12,,1,32004,  화학물질 및 화학제품 제조업; 의약품 제외,1
256,(주)서희건설,35890,2005/12,,1,64101,  종합 건설업,5
257,(주)선광,3100,2005/12,,1,85209,  창고 및 운송관련 서비스업,5
258,(주)선앤엘,2820,2005/09,,1,31602,  목재 및 나무제품 제조업; 가구 제외,1
259,(주)선익시스템,171090,2005/12,,1,32902,  기타 기계 및 장비 제조업,5
260,(주)성광벤드,14620,2005/12,,1,32401,  1차 금속 제조업,5
261,(주)성도이엔지,37350,2005/12,,1,137201,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",5
262,(주)성안,11300,2005/12,,1,31302,  섬유제품 제조업; 의복제외,1
263,(주)성우하이텍,15750,2005/12,,1,33003,  자동차 및 트레일러 제조업,5
264,(주)성창오토텍,80470,2005/12,,1,33003,  자동차 및 트레일러 제조업,5
265,(주)세동,53060,2005/12,,1,33003,  자동차 및 트레일러 제조업,5
266,(주)세보엠이씨,11560,2005/12,,1,64202,  전문직별 공사업,5
267,(주)세아메카닉스,396300,2005/12,,1,32509,  금속가공제품 제조업; 기계 및 가구 제외,5
268,(주)세아베스틸지주,1430,2005/12,,1,32401,  1차 금속 제조업,1
269,(주)세아제강지주,3030,2005/12,,1,137105,  전문 서비스업,1
270,(주)세아특수강,19440,2005/12,,1,32401,  1차 금속 제조업,1
271,(주)세아홀딩스,58650,2005/12,,1,32401,  1차 금속 제조업,1
272,(주)세우글로벌,13000,2005/12,,1,74607,  도매 및 상품 중개업,1
273,(주)세운메디칼,100700,2005/12,,1,32103,  의료용 물질 및 의약품 제조업,5
274,(주)세원물산,24830,2005/12,,1,33003,  자동차 및 트레일러 제조업,5
275,(주)세원정공,21820,2005/06,,1,33003,  자동차 및 트레일러 제조업,1
276,(주)세이브존아이앤씨,67830,2005/12,,1,74701,  소매업; 자동차 제외,1
277,(주)세중,39310,2005/12,,1,105802,  출판업,5
278,(주)세진중공업,75580,2005/12,,1,33101,  기타 운송장비 제조업,1
279,(주)세진티에스,67770,2005/12,,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
280,(주)세코닉스,53450,2005/12,,1,32703,"  의료, 정밀, 광학기기 및 시계 제조업",5
281,(주)셀루메드,49180,2005/12,,1,32101,  의료용 물질 및 의약품 제조업,5
282,(주)셀트리온,68270,2005/12,,1,32101,  의료용 물질 및 의약품 제조업,1
283,(주)셀트리온제약,68760,2005/12,,1,32102,  의료용 물질 및 의약품 제조업,5
284,(주)셀트리온헬스케어,91990,2005/12,,1,74607,  도매 및 상품 중개업,5
285,(주)셀피글로벌,68940,2005/12,,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",6
286,(주)소프트센,32680,2005/09,,1,106309,  정보서비스업,5
287,(주)손오공,66910,2005/12,,1,74607,  도매 및 상품 중개업,5
288,(주)솔고바이오메디칼,43100,2005/12,,1,32701,"  의료, 정밀, 광학기기 및 시계 제조업",5
289,(주)솔본,35610,2005/12,,1,137105,  전문 서비스업,5
290,(주)쇼박스,86980,2005/12,,1,105901,  영상ㆍ오디오 기록물 제작 및 배급업,5
291,(주)수산인더스트리,126720,2005/12,,1,64202,  전문직별 공사업,1
292,(주)수산중공업,17550,2005/12,,1,32902,  기타 기계 및 장비 제조업,1
293,(주)수성샐바시온,84180,2005/12,,1,32901,  기타 기계 및 장비 제조업,5
294,(주)슈프리마에이치큐,94840,2005/12,,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
295,(주)스카이문스테크놀로지,33790,2005/12,,1,105802,  출판업,5
296,(주)스타플렉스,115570,2005/12,,1,32202,  고무 및 플라스틱제품 제조업,5
297,(주)스페코,13810,2005/12,,1,32902,  기타 기계 및 장비 제조업,5
298,(주)승일,49830,2005/12,,1,32509,  금속가공제품 제조업; 기계 및 가구 제외,5
299,(주)시공테크,20710,2005/12,,1,137302,"  기타 전문, 과학 및 기술 서비스업",5
300,(주)시너지이노베이션,48870,2005/12,,1,32701,"  의료, 정밀, 광학기기 및 시계 제조업",5
301,(주)시노펙스,25320,2005/12,,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
302,(주)시알홀딩스,480,2005/12,,1,32302,  비금속 광물제품 제조업,1
303,(주)시큐브,131090,2005/12,,1,105802,  출판업,5
304,(주)신도리코,29530,2005/12,,1,32603,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1
305,(주)신성이엔지,11930,2005/12,,1,32601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1
306,(주)신세계,4170,2005/12,,1,74701,  소매업; 자동차 제외,1
307,(주)신세계아이앤씨,35510,2005/12,,1,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",1
308,(주)신세계인터내셔날,31430,2005/12,,1,74704,  소매업; 자동차 제외,1
